title,rank,date,artist,url,region,chart,trend,streams
Whoopty,8,2021-01-01,CJ,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA,Australia,top200,MOVE_UP,101762.0
34+35,9,2021-01-01,Ariana Grande,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,Australia,top200,MOVE_UP,101672.0
What You Know Bout Love,10,2021-01-01,Pop Smoke,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,Australia,top200,MOVE_UP,101132.0
Therefore I Am,11,2021-01-01,Billie Eilish,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,Australia,top200,MOVE_UP,98239.0
Afterglow,12,2021-01-01,Ed Sheeran,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq,Australia,top200,MOVE_UP,96539.0
you broke me first,13,2021-01-01,Tate McRae,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,Australia,top200,MOVE_UP,95357.0
Dreams - 2004 Remaster,14,2021-01-01,Fleetwood Mac,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,Australia,top200,MOVE_DOWN,93539.0
"Lemonade (feat. Gunna, Don Toliver & NAV)",15,2021-01-01,Internet Money,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,Australia,top200,MOVE_UP,89332.0
Watermelon Sugar,16,2021-01-01,Harry Styles,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,Australia,top200,MOVE_DOWN,88205.0
willow,17,2021-01-01,Taylor Swift,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D,Australia,top200,MOVE_UP,87661.0
Fly Away,18,2021-01-01,Tones And I,https://open.spotify.com/track/5ri4zqtWhG07hIuNNDWP76,Australia,top200,MOVE_UP,87239.0
WAP (feat. Megan Thee Stallion),19,2021-01-01,Cardi B,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,Australia,top200,MOVE_DOWN,86298.0
Holy (feat. Chance The Rapper),20,2021-01-01,Justin Bieber,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,Australia,top200,SAME_POSITION,85448.0
Dynamite,21,2021-01-01,BTS,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,Australia,top200,MOVE_UP,81630.0
Take You Dancing,22,2021-01-01,Jason Derulo,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,Australia,top200,SAME_POSITION,81361.0
Monster (Shawn Mendes & Justin Bieber),23,2021-01-01,Shawn Mendes,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1,Australia,top200,MOVE_UP,79955.0
Lasting Lover,24,2021-01-01,"Sigala, James Arthur",https://open.spotify.com/track/0DmAvNCAK08oCi7miSZUIY,Australia,top200,MOVE_DOWN,79558.0
Roses - Imanbek Remix,25,2021-01-01,SAINt JHN,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb,Australia,top200,MOVE_DOWN,77128.0
Dance Monkey,26,2021-01-01,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,Australia,top200,MOVE_DOWN,76699.0
Heat Waves,27,2021-01-01,Glass Animals,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,Australia,top200,MOVE_UP,76497.0
Prisoner (feat. Dua Lipa),28,2021-01-01,Miley Cyrus,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B,Australia,top200,MOVE_UP,76035.0
ROCKSTAR (feat. Roddy Ricch),29,2021-01-01,DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,Australia,top200,MOVE_DOWN,75716.0
Put Your Records On,30,2021-01-01,Ritt Momney,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,Australia,top200,SAME_POSITION,75591.0
HOLIDAY,31,2021-01-01,Lil Nas X,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli,Australia,top200,MOVE_UP,73190.0
Someone You Loved,32,2021-01-01,Lewis Capaldi,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,Australia,top200,MOVE_UP,71908.0
Paradise (feat. Dermot Kennedy),33,2021-01-01,MEDUZA,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr,Australia,top200,MOVE_UP,71649.0
Breaking Me,34,2021-01-01,"Topic, A7S",https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,Australia,top200,MOVE_DOWN,71098.0
Savage Love (Laxed - Siren Beat),35,2021-01-01,"Jawsh 685, Jason Derulo",https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,Australia,top200,MOVE_DOWN,70055.0
Circles,36,2021-01-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,Australia,top200,MOVE_DOWN,66936.0
Anyone,37,2021-01-01,Justin Bieber,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4,Australia,top200,NEW_ENTRY,65976.0
Don't Start Now,38,2021-01-01,Dua Lipa,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,Australia,top200,MOVE_DOWN,64640.0
SEND IT!,39,2021-01-01,Hooligan Hefs,https://open.spotify.com/track/3QcKhQwiyrQACTeb2pdi3u,Australia,top200,MOVE_DOWN,64613.0
One Too Many,40,2021-01-01,"Keith Urban, P!nk",https://open.spotify.com/track/3X7H1FAiWAW937WvsFeMhe,Australia,top200,MOVE_UP,63863.0
Mr. Brightside,41,2021-01-01,The Killers,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B,Australia,top200,MOVE_DOWN,60137.0
Reminds Me Of You,42,2021-01-01,"Juice WRLD, The Kid LAROI",https://open.spotify.com/track/5YSHygGN9D0mID1NsVd5my,Australia,top200,MOVE_UP,59931.0
Wonder,43,2021-01-01,Shawn Mendes,https://open.spotify.com/track/6ZuahEctZD6w75peme58hm,Australia,top200,MOVE_UP,59583.0
Lonely (with benny blanco),44,2021-01-01,Justin Bieber,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,Australia,top200,MOVE_UP,59027.0
Before You Go,45,2021-01-01,Lewis Capaldi,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,Australia,top200,MOVE_UP,58986.0
For The Night (feat. Lil Baby & DaBaby),46,2021-01-01,Pop Smoke,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,Australia,top200,MOVE_UP,58734.0
Some Say - Felix Jaehn Remix,47,2021-01-01,Nea,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv,Australia,top200,MOVE_DOWN,56343.0
Good Days,48,2021-01-01,SZA,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A,Australia,top200,MOVE_UP,55511.0
The Business,49,2021-01-01,Tiësto,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,Australia,top200,MOVE_DOWN,54780.0
Midnight Sky,50,2021-01-01,Miley Cyrus,https://open.spotify.com/track/4i2qxFEVVUi8yOYoxB8TCX,Australia,top200,MOVE_DOWN,54279.0
Dancing In The Moonlight (feat. NEIMY),51,2021-01-01,Jubël,https://open.spotify.com/track/4GSDkZt7GcmzBWmsMcpaVO,Australia,top200,MOVE_DOWN,53971.0
my ex's best friend (with blackbear),52,2021-01-01,Machine Gun Kelly,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl,Australia,top200,MOVE_UP,51008.0
Adore You,53,2021-01-01,Harry Styles,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,Australia,top200,MOVE_UP,49146.0
Rain On Me (with Ariana Grande),54,2021-01-01,Lady Gaga,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,Australia,top200,MOVE_DOWN,48902.0
Wishing Well,55,2021-01-01,Juice WRLD,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,Australia,top200,MOVE_UP,48162.0
Lucid Dreams,56,2021-01-01,Juice WRLD,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,Australia,top200,MOVE_UP,47763.0
Come & Go (with Marshmello),57,2021-01-01,Juice WRLD,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,Australia,top200,MOVE_UP,47671.0
Sunflower - Spider-Man: Into the Spider-Verse,58,2021-01-01,"Post Malone, Swae Lee",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,Australia,top200,MOVE_UP,47377.0
Golden,59,2021-01-01,Harry Styles,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl,Australia,top200,MOVE_UP,46586.0
death bed (coffee for your head),60,2021-01-01,"Powfu, beabadoobee",https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,Australia,top200,MOVE_UP,46215.0
Memories,61,2021-01-01,Maroon 5,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,Australia,top200,MOVE_UP,46042.0
Laugh Now Cry Later (feat. Lil Durk),62,2021-01-01,Drake,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,Australia,top200,MOVE_UP,45711.0
Say You Won't Let Go,63,2021-01-01,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Australia,top200,MOVE_UP,45549.0
Blueberry Faygo,64,2021-01-01,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,Australia,top200,MOVE_UP,44868.0
Mood Swings (feat. Lil Tjay),65,2021-01-01,Pop Smoke,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,Australia,top200,MOVE_UP,43458.0
bad guy,66,2021-01-01,Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,Australia,top200,MOVE_DOWN,43336.0
This City,67,2021-01-01,Sam Fischer,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt,Australia,top200,MOVE_UP,43320.0
Sweater Weather,68,2021-01-01,The Neighbourhood,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,Australia,top200,MOVE_UP,42736.0
Shallow,69,2021-01-01,"Lady Gaga, Bradley Cooper",https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,Australia,top200,MOVE_UP,42596.0
Intentions (feat. Quavo),70,2021-01-01,Justin Bieber,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,Australia,top200,MOVE_UP,41582.0
Train Wreck,71,2021-01-01,James Arthur,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H,Australia,top200,NEW_ENTRY,41545.0
Robbery,72,2021-01-01,Juice WRLD,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,Australia,top200,MOVE_UP,41386.0
I Don't Care (with Justin Bieber),73,2021-01-01,Ed Sheeran,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,Australia,top200,MOVE_DOWN,41074.0
ALWAYS DO,74,2021-01-01,The Kid LAROI,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE,Australia,top200,MOVE_UP,41014.0
Body,75,2021-01-01,Megan Thee Stallion,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa,Australia,top200,MOVE_UP,41001.0
Heather,76,2021-01-01,Conan Gray,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,Australia,top200,NEW_ENTRY,40813.0
Ride It,77,2021-01-01,Regard,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,Australia,top200,MOVE_DOWN,40607.0
Tyler Herro,78,2021-01-01,Jack Harlow,https://open.spotify.com/track/3w1WjD2zJqjBjDz5fwqQPJ,Australia,top200,MOVE_UP,40274.0
Secrets,79,2021-01-01,"Regard, RAYE",https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg,Australia,top200,MOVE_DOWN,40226.0
Be Alright,80,2021-01-01,Dean Lewis,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,Australia,top200,MOVE_UP,40176.0
Riptide,81,2021-01-01,Vance Joy,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm,Australia,top200,MOVE_UP,40039.0
Never Seen the Rain,82,2021-01-01,Tones And I,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,Australia,top200,MOVE_UP,39722.0
Youngblood,83,2021-01-01,5 Seconds of Summer,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,Australia,top200,MOVE_UP,39713.0
Go Crazy,84,2021-01-01,"Chris Brown, Young Thug",https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,Australia,top200,MOVE_DOWN,39705.0
Godzilla (feat. Juice WRLD),85,2021-01-01,Eminem,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,Australia,top200,MOVE_UP,39470.0
The Box,86,2021-01-01,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,Australia,top200,MOVE_UP,39452.0
Everybody Rise,87,2021-01-01,Amy Shark,https://open.spotify.com/track/3eGmv9sxK60p8XIBLhBtC0,Australia,top200,MOVE_UP,39301.0
Go Your Own Way - 2004 Remaster,88,2021-01-01,Fleetwood Mac,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa,Australia,top200,MOVE_DOWN,39294.0
I Wanna Dance with Somebody (Who Loves Me),89,2021-01-01,Whitney Houston,https://open.spotify.com/track/2tUBqZG2AbRi7Q0BIrVrEj,Australia,top200,MOVE_DOWN,39256.0
Sunday Best,90,2021-01-01,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,Australia,top200,MOVE_DOWN,39230.0
Rushing Back,91,2021-01-01,"Flume, Vera Blue",https://open.spotify.com/track/2zoNNEAyPK2OGDfajardlY,Australia,top200,MOVE_DOWN,38925.0
Khe Sanh - 2011 Remastered,92,2021-01-01,Cold Chisel,https://open.spotify.com/track/0frIZMaQwtdV4Ee8nhB1te,Australia,top200,MOVE_DOWN,38531.0
Together,93,2021-01-01,Sia,https://open.spotify.com/track/5id3Rqn7SPj1LX4FfY4nGz,Australia,top200,MOVE_UP,38502.0
If the World Was Ending - feat. Julia Michaels,94,2021-01-01,JP Saxe,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,Australia,top200,MOVE_UP,38463.0
i miss u (with Au/Ra),95,2021-01-01,Jax Jones,https://open.spotify.com/track/7CH8J4ulT49UfZwSDSkSZA,Australia,top200,MOVE_DOWN,37999.0
The Less I Know The Better,96,2021-01-01,Tame Impala,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,Australia,top200,MOVE_DOWN,37846.0
pov,97,2021-01-01,Ariana Grande,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33,Australia,top200,MOVE_UP,37819.0
Señorita,98,2021-01-01,"Shawn Mendes, Camila Cabello",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,Australia,top200,MOVE_UP,37514.0
Lose Somebody,99,2021-01-01,"Kygo, OneRepublic",https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza,Australia,top200,MOVE_UP,37309.0
GO (feat. Juice WRLD),100,2021-01-01,The Kid LAROI,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ,Australia,top200,NEW_ENTRY,37077.0
Party In The U.S.A.,101,2021-01-01,Miley Cyrus,https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr,Australia,top200,MOVE_DOWN,37052.0
Stuck with U (with Justin Bieber),102,2021-01-01,Ariana Grande,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,Australia,top200,MOVE_UP,36909.0
All Girls Are The Same,103,2021-01-01,Juice WRLD,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,Australia,top200,NEW_ENTRY,36519.0
Run to Paradise,104,2021-01-01,Choirboys,https://open.spotify.com/track/6Amt2E3nanH9lhZnas9oOs,Australia,top200,MOVE_DOWN,36400.0
Forever After All,105,2021-01-01,Luke Combs,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew,Australia,top200,MOVE_UP,36181.0
Falling,106,2021-01-01,Harry Styles,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,Australia,top200,NEW_ENTRY,35982.0
Jocelyn Flores,107,2021-01-01,XXXTENTACION,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,Australia,top200,NEW_ENTRY,35906.0
Dior,108,2021-01-01,Pop Smoke,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,Australia,top200,MOVE_UP,35763.0
July,109,2021-01-01,Noah Cyrus,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB,Australia,top200,NEW_ENTRY,35685.0
ROXANNE,110,2021-01-01,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,Australia,top200,MOVE_UP,35287.0
Goosebumps,111,2021-01-01,HVME,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ,Australia,top200,MOVE_UP,35279.0
Africa,112,2021-01-01,TOTO,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,Australia,top200,MOVE_DOWN,35197.0
Don't Stop Believin',113,2021-01-01,Journey,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue,Australia,top200,MOVE_DOWN,34993.0
Say So,114,2021-01-01,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,Australia,top200,MOVE_DOWN,34818.0
Love Not War (The Tampa Beat),115,2021-01-01,"Jason Derulo, Nuka",https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm,Australia,top200,MOVE_UP,34765.0
Perfect,116,2021-01-01,Ed Sheeran,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,Australia,top200,NEW_ENTRY,34588.0
Summer Of '69,117,2021-01-01,Bryan Adams,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa,Australia,top200,MOVE_DOWN,34575.0
Lose Control,118,2021-01-01,"MEDUZA, Becky Hill, Goodboys",https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,Australia,top200,MOVE_DOWN,34323.0
The Horses,119,2021-01-01,Daryl Braithwaite,https://open.spotify.com/track/5z6a02FGoVsXTrJ4GiVNxE,Australia,top200,MOVE_DOWN,34216.0
Pump It Up,120,2021-01-01,Endor,https://open.spotify.com/track/0GiwV6v3AgJfdu59tj719Y,Australia,top200,MOVE_DOWN,34197.0
Break My Heart,121,2021-01-01,Dua Lipa,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,Australia,top200,MOVE_UP,34101.0
Shape of You,122,2021-01-01,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Australia,top200,MOVE_DOWN,33924.0
Wake Me Up,123,2021-01-01,Avicii,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2,Australia,top200,MOVE_DOWN,33664.0
lovely (with Khalid),124,2021-01-01,Billie Eilish,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,Australia,top200,NEW_ENTRY,33624.0
Kings & Queens,125,2021-01-01,Ava Max,https://open.spotify.com/track/7a53HqqArd4b9NF4XAmlbI,Australia,top200,MOVE_DOWN,33515.0
What A Man Gotta Do,126,2021-01-01,Jonas Brothers,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,Australia,top200,MOVE_UP,33426.0
Wonderwall,127,2021-01-01,Oasis,https://open.spotify.com/track/1DadkoAI2gicYJfindPY20,Australia,top200,MOVE_DOWN,33397.0
To Her Door,128,2021-01-01,"Paul Kelly, The Messengers",https://open.spotify.com/track/4KZayGognbXUFNLYj4pPxH,Australia,top200,MOVE_DOWN,32873.0
I Gotta Feeling,129,2021-01-01,Black Eyed Peas,https://open.spotify.com/track/4kLLWz7srcuLKA7Et40PQR,Australia,top200,MOVE_DOWN,32836.0
Look into My Eyes,130,2021-01-01,Brando,https://open.spotify.com/track/7qF4tAE0PF6XJFEor6jQni,Australia,top200,MOVE_UP,32608.0
Everywhere - 2017 Remaster,131,2021-01-01,Fleetwood Mac,https://open.spotify.com/track/254bXAqt3zP6P50BdQvEsq,Australia,top200,MOVE_DOWN,32322.0
goosebumps,132,2021-01-01,Travis Scott,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,Australia,top200,NEW_ENTRY,32308.0
Pumped Up Kicks,133,2021-01-01,Foster The People,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,Australia,top200,MOVE_DOWN,32241.0
My Happiness,134,2021-01-01,Powderfinger,https://open.spotify.com/track/2pxxVkNhrRST8fpgA12ru8,Australia,top200,MOVE_UP,32131.0
"10,000 Hours (with Justin Bieber)",135,2021-01-01,Dan + Shay,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,Australia,top200,NEW_ENTRY,32040.0
Brown Eyed Girl,136,2021-01-01,Van Morrison,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul,Australia,top200,MOVE_UP,31982.0
Beautiful People (feat. Khalid),137,2021-01-01,Ed Sheeran,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,Australia,top200,NEW_ENTRY,31940.0
Dancing On My Own,138,2021-01-01,Calum Scott,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ,Australia,top200,NEW_ENTRY,31924.0
Thinking out Loud,139,2021-01-01,Ed Sheeran,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,Australia,top200,NEW_ENTRY,31834.0
You Shook Me All Night Long,140,2021-01-01,AC/DC,https://open.spotify.com/track/2SiXAy7TuUkycRVbbWDEpo,Australia,top200,MOVE_DOWN,31778.0
